url,title,price,old_price,description,image_url,Состав,Артикул,Цвет,Код,Степень облегания,Уникальные свойства,Температурный режим,Силуэт,гендер,Параметры,embed_text,doc_text_rag
https://kanzler-style.ru/product/noski-r267958/,Коричневые носки из бамбука,599,,,https://cdn.kanzler-style.ru/upload/resize_cache/iblock/15f/1063_1598_2/2zqcqutrkmoqoo8xmckj78drkl5mlcg1.JPG,"75% бамбук,
25% полиамид",4S-A22WT-6601-24,Коричневый,267958.0,,,,,,,"Название: Коричневые носки из бамбука. Атрибуты: состав: 75% бамбук, 25% полиамид; цвет: Коричневый.",
https://kanzler-style.ru/product/noski-r269051/,Коричневые носки из бамбука,599,,,https://cdn.kanzler-style.ru/upload/resize_cache/iblock/dec/1063_1598_2/r24eb84h3cqknbvrgyzmirbr7u373qy7.JPG,"75% бамбук,
25% полиамид",5S-A2KWT-6608-25,Коричневый,269051.0,,,,,,,"Название: Коричневые носки из бамбука. Атрибуты: состав: 75% бамбук, 25% полиамид; цвет: Коричневый.",
https://kanzler-style.ru/product/dzhemper-r268479/,Коричневый джемпер из шерсти и кашемира,5 990,10 990,"Стильный джемпер KANZLER с неглубоким V-образным вырезом выполнен из мягкого смесового трикотажа (шерсть с кашемиром) благородного оттенка какао. Классическая модель — основа для создания образов в стиле casual, old money и sport. Отличную посадку и прилегание обеспечивают мягкие трикотажные резинки на рукавах и по нижнему краю. Благородный натуральный материал бережет тепло тела и защищает от температурных перепадов — в джемпере комфортно находится на улице и в офисе. Упругие волокна шерсти не дают ткани сминаться. Ценный кашемир придает материалу нежность и мягкость.

Параметры модели: рост 192, 108-83-102
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/688/1063_1598_2/mlcpclo66j3y84654osvw5t0qsp2a012.JPG,"95% шерсть,
5% кашемир",4A-612WT-0406-25,,268479.0,Полуприлегающая,Кашемир в составе,,,,,"Название: Коричневый джемпер из шерсти и кашемира. Описание: Джемпер KANZLER с V-образным вырезом из смесового трикотажа (шерсть с кашемиром) цвета какао. Классический крой с трикотажными резинками на рукавах и по нижнему краю. Материал сохраняет тепло, не мнется благодаря упругим шерстяным волокнам, кашемир добавляет мягкость. Параметры модели: рост 192, 108-83-102 Размер на модели: M. Атрибуты: состав: 95% шерсть, 5% кашемир; степень облегания: Полуприлегающая; уникальные свойства: Кашемир в составе.","Джемпер KANZLER с V-образным вырезом из смесового трикотажа (шерсть с кашемиром) цвета какао. Классический крой с трикотажными резинками на рукавах и по нижнему краю. Материал сохраняет тепло, не мнется благодаря упругим шерстяным волокнам, кашемир добавляет мягкость.

Параметры модели: рост 192, 108-83-102
Размер на модели: M"
https://kanzler-style.ru/product/trusy-r268380/,Боксеры из бамбука серого цвета,990,,,https://cdn.kanzler-style.ru/upload/resize_cache/iblock/f1b/1063_1598_2/fltl0tvz0g5ceg2tm1sflf44xsjaechj.JPG,"95% бамбук,
5% спандекс",4A-B39WT-0114-05,Серый,268380.0,Прилегающая,,,,,,"Название: Боксеры из бамбука серого цвета. Атрибуты: состав: 95% бамбук, 5% спандекс; цвет: Серый; степень облегания: Прилегающая.",
https://kanzler-style.ru/product/trusy-r264799/,Хлопковые боксеры,990,,,https://cdn.kanzler-style.ru/upload/resize_cache/iblock/fcb/1063_1598_2/ue3jk4qrsd4wub692nb2ykw71x5cmqwe.jpg,"95% хлопок,
5% спандекс",NN-B39WT-0103-61,,264799.0,Прилегающая,,,,,,"Название: Хлопковые боксеры. Атрибуты: состав: 95% хлопок, 5% спандекс; степень облегания: Прилегающая.",
https://kanzler-style.ru/product/dzhemper-r268430/,Синий джемпер из хлопка и кашемира,4 990,11 990,"Базовый мужской джемпер KANZLER — образец комфорта и элегантности, который станет незаменимой частью гардероба в любое время года. Премиальный состав ткани, включающий 95% хлопка и 5% кашемира, обеспечивает идеальный баланс между мягкостью и долговечностью. Хлопок делает джемпер дышащим и приятным к телу, а кашемир придает изделию роскошную текстуру. Глубокий оттенок navy — самый практичный цвет этого сезона, который легко вписывается в различные образы, от casual до smart-casual. Этот цвет подчеркивает сдержанный стиль и лаконичность модели, и позволяет легко сочетать её с классическими брюками, джинсами или чиносами. Оригинальный шалевый воротник добавляет джемперу стильный и современный акцент, придавая образу индивидуальности. Джемпер такого кроя легко адаптируется под разные стили, оставаясь одновременно универсальным и выразительным элементом вашего гардероба.

Параметры модели: рост 192, 101-76-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/e4d/1063_1598_2/3qzgh97bcucxwatx19tj3xewi7ng8jrz.JPG,"95% хлопок,
5% кашемир",4A-618WT-0210-15,Синий,268430.0,Полуприлегающая,Кашемир в составе,,,,,"Название: Синий джемпер из хлопка и кашемира. Описание: Мужской джемпер KANZLER. Состав: 95% хлопок, 5% кашемир. Цвет: navy. Шалевый воротник. Прямой крой. Параметры модели: рост 192 см, грудь 101 см, талия 76 см, бедра 97 см. Размер на модели: M.. Атрибуты: состав: 95% хлопок, 5% кашемир; цвет: Синий; степень облегания: Полуприлегающая; уникальные свойства: Кашемир в составе.","Мужской джемпер KANZLER. Состав: 95% хлопок, 5% кашемир. Цвет: navy. Шалевый воротник. Прямой крой. Параметры модели: рост 192 см, грудь 101 см, талия 76 см, бедра 97 см. Размер на модели: M."
https://kanzler-style.ru/product/trusy-r269145/,Синие боксеры,1 290,,,https://cdn.kanzler-style.ru/upload/resize_cache/iblock/a18/1063_1598_2/pq0yhwq6wcctm0wu4rbrwzgedsarvkhn.JPG,"90% модал,
10% спандекс",5S-B39WT-0105-15,Синий,269145.0,,,,,,,"Название: Синие боксеры. Атрибуты: состав: 90% модал, 10% спандекс; цвет: Синий.",
https://kanzler-style.ru/product/trusy-r269141/,Коричневые боксеры,1 290,,,https://cdn.kanzler-style.ru/upload/resize_cache/iblock/973/1063_1598_2/l1as4dxd3xgwgiy4zq59j295utqqwa5a.JPG,"90% модал,
10% спандекс",5S-B39WT-0101-23,Коричневый,269141.0,,,,,,,"Название: Коричневые боксеры. Атрибуты: состав: 90% модал, 10% спандекс; цвет: Коричневый.",
https://kanzler-style.ru/product/bryuki-r268120/,Брюки из трикотажной ткани,8 990,12 990,"Брюки KANZLER из темно-серого смесового хлопкового трикотажа с белыми вкраплениями — модель для неофициальных выходов и создания стильных повседневных образов. Ткань мягко облегает тело, силуэт slim fit визуально вытягивает фигуру, задавая вертикаль. Переплетение темно-серых и белых волокон придает ткани фактурность. Гипоаллергенные хлопковые волокна обеспечивают комфорт в носке. Полиэстер служит для прочности, а небольшое включение эластана сохраняет аккуратный вид. Гладкая износоустойчивая подкладка облегчает надевание.

Параметры модели: рост 189, 102-80-99
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/da6/1063_1598_2/6j2vw0u02vjupvq905ektwdfx01mtv4b.JPG,"52% хлопок,
44% полиэстер,
4% эластан,
подкладка: 48% вискоза,
52% полиэстер",4А-238TL-1805-14,Синий,268120.0,,Трикотажная ткань,,Slim fit,,,"Название: Брюки из трикотажной ткани. Описание: Брюки KANZLER из темно-серого смесового хлопкового трикотажа с белыми вкраплениями. Силуэт slim fit. Ткань с переплетением темно-серых и белых волокон. Состав: хлопок, полиэстер, эластан. Гладкая износоустойчивая подкладка. Параметры модели: рост 189, 102-80-99. Размер на модели: 50.. Атрибуты: состав: 52% хлопок, 44% полиэстер, 4% эластан, подкладка: 48% вискоза, 52% полиэстер; цвет: Синий; силуэт: Slim fit; уникальные свойства: Трикотажная ткань.","Брюки KANZLER из темно-серого смесового хлопкового трикотажа с белыми вкраплениями. Силуэт slim fit. Ткань с переплетением темно-серых и белых волокон. Состав: хлопок, полиэстер, эластан. Гладкая износоустойчивая подкладка. Параметры модели: рост 189, 102-80-99. Размер на модели: 50."
https://kanzler-style.ru/product/dzhinsy-r269297/,Синие джинсы regular fit,8 990,,"Темно-синие классические джинсы KANZLER — универсальная базовая модель для города, отдыха на природе и путешествий. Чтобы собраться на выход, достаточно пары минут — она легко миксуется с футболками, поло, толстовками и джемперами. Удобный прямой крой с умеренно свободным силуэтом regular fit украшает любой тип фигуры. Джинсовая ткань сделана из мягкого гипоаллергенного дышащего хлопка (98%) с добавлением эластана (2%). Практичное сочетание делает материал более долговечным, износоустойчивым и защищает от растяжения.

Параметры модели: рост 191, 97-77-99
Размер на модели: 34",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/5df/1063_1598_2/7wpyc3ks53dhmscl53falnkj1wrogf62.JPG,"98% хлопок,
2% эластан,
подкладка карманов: 60% хлопок,
40% полиэстер",5S-828RL-1143-15,Синий,269297.0,,,,Regular fit,,,"Название: Синие джинсы regular fit. Описание: Джинсы KANZLER, модель классические прямые regular fit. Темно-синий цвет. Материал: 98% хлопок, 2% эластан. Прямой крой, умеренно свободный силуэт. Дышащий хлопок с добавлением эластана для защиты от растяжения.. Атрибуты: состав: 98% хлопок, 2% эластан, подкладка карманов: 60% хлопок, 40% полиэстер; цвет: Синий; силуэт: Regular fit.","Джинсы KANZLER, модель классические прямые regular fit. Темно-синий цвет. Материал: 98% хлопок, 2% эластан. Прямой крой, умеренно свободный силуэт. Дышащий хлопок с добавлением эластана для защиты от растяжения."
https://kanzler-style.ru/product/trusy-r269146/,Зеленые боксеры,990,1 690,,https://cdn.kanzler-style.ru/upload/resize_cache/iblock/5f2/1063_1598_2/ijcm1ktplf3x53jdexctjykpoh0lxf9p.JPG,"35% хлопок,
65% полиэстер",5S-B39WT-0106-33,Зеленый,269146.0,,,,,,,"Название: Зеленые боксеры. Атрибуты: состав: 35% хлопок, 65% полиэстер; цвет: Зеленый.",
https://kanzler-style.ru/product/polo-r268598/,Зелёное поло из хлопка двойной мерсеризации,4 990,5 990,"Базовое поло KANZLER с мягким воротником и застежкой на пуговицы выполнено из легкой и нежной пряжи из мерсеризованного хлопка. Такой трикотаж получается гладким, прочным, дышащим и необычайно комфортным к телу. Благодаря двойной мерсеризации нитей материал по внешнему виду напоминает шелк, не линяет и не выгорает на солнце, приятно охлаждая тело при носке. Благородный изумрудный оттенок и деликатный блеск придает универсальной модели более интересный вид. Джемпер с длинным рукавом отлично сочетается с брюками-чинос в пастельном оттенках и классическим денимом.

Параметры модели: рост 189, 102-80-99
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/55a/1063_1598_2/y1472gl2h1lxfd1mh2dca6cthzv4bvh1.jpg,100% хлопок,4A-741WT-1151-31,Зеленый,268598.0,Прилегающая,"Двойная мерсеризация,
хлопок",,,,,"Название: Зелёное поло из хлопка двойной мерсеризации. Описание: Поло KANZLER из мерсеризованного хлопка. Мягкий воротник, застежка на пуговицы. Материал дышащий, прочный, с шелковистым блеском, не линяет и не выгорает. Цвет - изумрудный. Длинный рукав. Универсальный крой.. Атрибуты: состав: 100% хлопок; цвет: Зеленый; степень облегания: Прилегающая; уникальные свойства: Двойная мерсеризация, хлопок.","Поло KANZLER из мерсеризованного хлопка. Мягкий воротник, застежка на пуговицы. Материал дышащий, прочный, с шелковистым блеском, не линяет и не выгорает. Цвет - изумрудный. Длинный рукав. Универсальный крой."
https://kanzler-style.ru/product/shorty-r267096/,Шорты изо льна и хлопка,5 990,10 990,"Элегантные светло-серые шорты-бермуды KANZLER изо льна и хлопка — идеальная вещь для теплых дней. Сочетая модель с футболкой и свободной рубашкой, легко создать непринужденный изысканный образ в стилях sport и casual-chic. Крой — классический, с небольшими защипами и аккуратными манжетами-отворотами. Застежка — потайная, с пуговицами. Роскошная натуральная ткань обеспечивает максимальный комфорт. Волокна льна дарят ощущение прохлады в самый знойный день. Воздушная структура хлопка поддерживает приятную для тела температуру. Подкладка из гладкой прочной смесовой ткани с добавлением хлопка облегчает надевание.

Параметры модели: рост 187, 100-81-97
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/647/1063_1598_2/cyme4mpp4ebnrjx1vveqqb8z2u6tz1li.JPG,"52% лен,
48% хлопок,
подкладка: 85% полиэстер,
15% хлопок",4S-248CR-0922-04,Серый,267096.0,,,,Regular fit,,,"Название: Шорты изо льна и хлопка. Описание: Шорты-бермуды KANZLER светло-серого цвета из смеси льна и хлопка. Классический крой с защипами, манжеты-отвороты, потайная застежка на пуговицах. Подкладка из смесовой ткани с хлопком. На модели рост 187 см, параметры 100-81-97, размер 50.. Атрибуты: состав: 52% лен, 48% хлопок, подкладка: 85% полиэстер, 15% хлопок; цвет: Серый; силуэт: Regular fit.","Шорты-бермуды KANZLER светло-серого цвета из смеси льна и хлопка. Классический крой с защипами, манжеты-отвороты, потайная застежка на пуговицах. Подкладка из смесовой ткани с хлопком. На модели рост 187 см, параметры 100-81-97, размер 50."
https://kanzler-style.ru/product/trusy-r264798/,Хлопковые боксеры,990,,,https://cdn.kanzler-style.ru/upload/resize_cache/iblock/c4f/1063_1598_2/xxbxz48r5hrlq9kxbvtu4c22eeo85xt3.jpg,"95% хлопок,
5% спандекс",NN-B39WT-0103-15,,264798.0,Прилегающая,,,,,,"Название: Хлопковые боксеры. Атрибуты: состав: 95% хлопок, 5% спандекс; степень облегания: Прилегающая.",
https://kanzler-style.ru/product/trusy-r269144/,Синие боксеры,1 290,,,https://cdn.kanzler-style.ru/upload/resize_cache/iblock/16e/1063_1598_2/9q0r30o3adcz7tcy2idibuw9toh4k0g2.JPG,"90% модал,
10% спандекс",5S-B39WT-0104-43,Синий,269144.0,,,,,,,"Название: Синие боксеры. Атрибуты: состав: 90% модал, 10% спандекс; цвет: Синий.",
https://kanzler-style.ru/product/rubashka-r268686/,Рубашка из смесовой шерсти с возможностью машинной стирки,5 990,14 990,"Синяя рубашка KANZLER — универсальная базовая вещь для офиса и неофициальных встреч. Она сшита из современной высокотехнологичной смесовой ткани, которая обладает всеми достоинствами натуральной шерсти, но при этом неприхотлива в уходе и адаптирована для машинной стирки. Благородная шерсть (49,2%) сохраняет естественное тепло, не препятствует циркуляции воздуха, быстро впитывает и испаряет влагу, не электризуется и не мнется. Добавление вискозы и полиэстера делают ткань устойчивой к загрязнениям, прочной и износоустойчивой.

Параметры модели: рост 192, 108-83-102
Размер на модели: 40",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/62d/1063_1598_2/0kxf2w0p92ng9kjws4o7f3lboys5gc36.JPG,"49,
2% шерсть,
30,
8% вискоза,
20% полиэстер",4A-441RL-6704-12,Синий,268686.0,Свободная,Машинная стирка,,Regular fit,,,"Название: Рубашка из смесовой шерсти с возможностью машинной стирки. Описание: Рубашка KANZLER. Состав: шерсть 49,2%, вискоза, полиэстер. Ткань сохраняет тепло, пропускает воздух, отводит влагу, не мнется, не электризуется, устойчива к загрязнениям. Подходит для машинной стирки. Параметры модели: рост 192, обхваты груди 108, талии 83, бедер 102. На модели размер 40.. Атрибуты: состав: 49, 2% шерсть, 30, 8% вискоза, 20% полиэстер; цвет: Синий; силуэт: Regular fit; степень облегания: Свободная; уникальные свойства: Машинная стирка.","Рубашка KANZLER. Состав: шерсть 49,2%, вискоза, полиэстер. Ткань сохраняет тепло, пропускает воздух, отводит влагу, не мнется, не электризуется, устойчива к загрязнениям. Подходит для машинной стирки. Параметры модели: рост 192, обхваты груди 108, талии 83, бедер 102. На модели размер 40."
https://kanzler-style.ru/product/futbolka-r267212/,"Футболка нательная из бамбука, свободный фасон",1 990,2 490,"Нательная футболка KANZLER черного цвета — базовая модель прямого кроя для комфорта ваших образов. Футболка с круглым вырезом подходит для любого типа фигуры, а гипоаллергенный материал из натурального бамбука подходит для постоянной носки даже для чувствительной кожи. Натуральный экологически чистый материал, легкий и нежный, пропускает воздух и обладает антибактериальными и дезодорирующими свойствами. Футболка выступает как нижнее белье и подходит для носки под футболки и рубашки из плотных тканей. Такое дополнение образа позволяет немного скорректировать фигуру, визуально спрятав определенные несовершенства.

Параметры модели: рост 192, 101-76-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/36d/1063_1598_2/8er3sokbo92d54wvosechixa1hxe1cq5.JPG,"95% бамбук,
5% спандекс",NN-B2KWT-0112-07,,267212.0,Свободная,,,,,,"Название: Футболка нательная из бамбука, свободный фасон. Описание: Футболка нательная KANZLER черного цвета прямого кроя. Круглый вырез. Материал: натуральный бамбук, гипоаллергенный, воздухопроницаемый, с антибактериальными и дезодорирующими свойствами. Используется как нижнее белье под футболки и рубашки из плотных тканей.. Атрибуты: состав: 95% бамбук, 5% спандекс; степень облегания: Свободная.","Футболка нательная KANZLER черного цвета прямого кроя. Круглый вырез. Материал: натуральный бамбук, гипоаллергенный, воздухопроницаемый, с антибактериальными и дезодорирующими свойствами. Используется как нижнее белье под футболки и рубашки из плотных тканей."
https://kanzler-style.ru/product/noski-r268161/,Коричневые носки из хлопка,549,,,https://cdn.kanzler-style.ru/upload/resize_cache/iblock/006/1063_1598_2/d518f4cc9mtytdenzyky2cxg7srcu8cz.JPG,"78% хлопок,
20% полиамид,
2% эластан",4А-А2KWT-6605-24,Коричневый,268161.0,,,,,,,"Название: Коричневые носки из хлопка. Атрибуты: состав: 78% хлопок, 20% полиамид, 2% эластан; цвет: Коричневый.",
https://kanzler-style.ru/product/tolstovka-r269025/,Синяя толстовка из хлопка,9 990,14 990,"Толстовка на молнии с капюшоном KANZLER – комфортная модель для спорта, активного отдыха и повседневных образов в стиле sport casual. Выполненная из двух инновационных материалов, она сочетает мягкость и прочность. Основная часть из 100% хлопка обеспечивает комфорт и воздухопроницаемость. Вставки с добавлением синтетических волокон (80% хлопок, 16% полиэстер, 4% спандекс) отвечают за устойчивость формы и эластичность. Практичный капюшон защищает от ветра. Темно-синий оттенок гармонирует с большинством базовых вещей, делая эту модель универсальным решением для повседневных образов.

Параметры модели: рост 190, 103-83-99
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/650/1063_1598_2/b7cps3eew5d6hahwjf1b0lxdrswrr3gm.JPG,"ткань верха 1: 100% хлопок,
ткань верха 2: 80% хлопок,
16% полиэстер,
4% спандекс",5S-348WT-2316-15,Синий,269025.0,Свободная,,,,,,"Название: Синяя толстовка из хлопка. Описание: Толстовка с капюшоном KANZLER на молнии. Основной материал: 100% хлопок. Вставки: 80% хлопок, 16% полиэстер, 4% спандекс. Темно-синий цвет. Капюшон защищает от ветра. Универсальная модель для спорта и повседневной носки.. Атрибуты: состав: ткань верха 1: 100% хлопок, ткань верха 2: 80% хлопок, 16% полиэстер, 4% спандекс; цвет: Синий; степень облегания: Свободная.","Толстовка с капюшоном KANZLER на молнии. Основной материал: 100% хлопок. Вставки: 80% хлопок, 16% полиэстер, 4% спандекс. Темно-синий цвет. Капюшон защищает от ветра. Универсальная модель для спорта и повседневной носки."
https://kanzler-style.ru/product/polo-r268657/,Черное поло из хлопка,4 990,5 990,"Базовый джемпер с отложным воротником и застежкой на пуговицы — универсальная модель в черном цвете на каждый день. Прямой силуэт и универсальный цвет позволяют легко вписать его в повседневный гардероб. Изготовлен из тонкой пряжи, в составе которой – натуральный хлопок, который мы ценим за мягкость и практичность в уходе. Трикотаж получается тактильно приятным, с деликатным блеском. Поло комфортно облегает силуэт и подходит для носки под пиджак. Базовая модель будет уместна в офисе, в гостях и на отдыхе.

Параметры модели: рост 192, 101-76-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/232/1063_1598_2/qmm9ikc8hd7kg9mwa81ha7xa744mw9zg.JPG,100% хлопок,4A-742WT-0215-07,Черный,268657.0,Прилегающая,,,,,,"Название: Черное поло из хлопка. Описание: Джемпер с отложным воротником и застежкой на пуговицы. Прямой силуэт. Цвет: черный. Материал: тонкая пряжа из хлопка с тактильно приятной текстурой и деликатным блеском. Подходит для носки под пиджак. Параметры модели: рост 192 см, замеры 101-76-97. Размер на модели: M.. Атрибуты: состав: 100% хлопок; цвет: Черный; степень облегания: Прилегающая.","Джемпер с отложным воротником и застежкой на пуговицы. Прямой силуэт. Цвет: черный. Материал: тонкая пряжа из хлопка с тактильно приятной текстурой и деликатным блеском. Подходит для носки под пиджак. Параметры модели: рост 192 см, замеры 101-76-97. Размер на модели: M."
https://kanzler-style.ru/product/bryuki-sportivnye-r267359/,"Спортивные брюки из хлопка, серый цвет",3 990,6 990,"Серые трикотажные брюки KANZLER дополнили яркими элементами в стиле color bloсking. Микс ахроматичного серого, белого и солнечного оранжевого - модное комбо, созданное, чтобы привлечь внимание. Комфортные джоггеры выполнили из мягкого хлопкового материала с добавлением эластана. Плотный трикотаж из дышащего органического хлопка получился особенно приятным на ощупь, ткань немного тянется, не стесняя движения. За удобную посадку на талии отвечает широкий эластичный пояс. Модель с контрастными лампасами дополнили цветным шнурком на поясе, а задний карман акцентировали брендированным патчем. Дизайнеры продумали все детали, создавая цветовые пары в изделии и рекомендуют сочетать брюки с толстовкой в тон и лаконичными белыми кедами.

Параметры модели: рост 187, 100-81-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/eed/1063_1598_2/j9mw0ae4mbwyonvw1mirgkdi162h5jyj.JPG,"95% хлопок,
5% спандекс",4S-368WT-0635-12,Серый,267359.0,Свободная,,,,,,"Название: Спортивные брюки из хлопка, серый цвет. Описание: Брюки-джоггеры KANZLER. Цветовая блокировка: серый, белый, оранжевый. Материал: плотный трикотаж из органического хлопка с эластаном. Крой: прилегающий, с эластичным поясом и шнурком. Конструкция: контрастные лампасы, задний карман с брендированным патчем.. Атрибуты: состав: 95% хлопок, 5% спандекс; цвет: Серый; степень облегания: Свободная.","Брюки-джоггеры KANZLER. Цветовая блокировка: серый, белый, оранжевый. Материал: плотный трикотаж из органического хлопка с эластаном. Крой: прилегающий, с эластичным поясом и шнурком. Конструкция: контрастные лампасы, задний карман с брендированным патчем."
https://kanzler-style.ru/product/bryuki-r268296/,Брюки из хлопка цвета хаки,3 990,10 990,"Широкие серые брюки KANZLER на кулиске с поясом из плотной хлопковой ткани предназначены для активного отдыха в городе и на природе. Свободный крой comfort fit не сковывает движений и подходит для любого типа фигуры. Наружные швы от пояса до низа спереди задают вертикаль и вытягивают силуэт. В составе — 98% хлопка, который отводит лишнюю влагу и сохраняет приятную для тела температуру, и 2% эластана — для износоустойчивости и поддержания формы. Подкладка сделана из чистого гипоаллергенного хлопка.

Параметры модели: рост 192, 108-83-102
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/0a2/1063_1598_2/56i9gx2yxra3l1hs53yl6qqohsbr0y3p.JPG,"98% хлопок,
2% эластан,
подкладка: 100% хлопок",4A-508CF-2337-34,Хаки,268296.0,,,,Comfort fit,,,"Название: Брюки из хлопка цвета хаки. Описание: Брюки KANZLER широкие серые на кулиске с поясом. Свободный крой comfort fit. Наружные швы от пояса до низа спереди. Состав: 98% хлопок, 2% эластан. Подкладка из чистого хлопка. Параметры модели: рост 192, 108-83-102. Размер на модели: 50.. Атрибуты: состав: 98% хлопок, 2% эластан, подкладка: 100% хлопок; цвет: Хаки; силуэт: Comfort fit.","Брюки KANZLER широкие серые на кулиске с поясом. Свободный крой comfort fit. Наружные швы от пояса до низа спереди. Состав: 98% хлопок, 2% эластан. Подкладка из чистого хлопка. Параметры модели: рост 192, 108-83-102. Размер на модели: 50."
https://kanzler-style.ru/product/kardigan-r269157/,Синий кардиган из хлопка,6 990,10 990,"Темно-синий кардиган KANZLER станет акцентом стильного и утонченного образа. Модель выполнена из 100% хлопка, мягкого и долговечного. Натуральный материал подходит даже самой чувствительной коже, дарит невероятный комфорт и обеспечивает воздухообмен, что делает его идеальным выбором для теплых дней. Вертикальные бежевые полосы, словно линии на картине, добавляют выразительности и создают эффект стройности, визуально вытягивая силуэт. Отложной воротник и пуговицы придают модели завершенный и изысканный вид. Стилисты предлагают дополнить образ светлыми брюками и обувью из натуральной кожи.

Параметры модели: рост 190, 103-83-99
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/793/1063_1598_2/nn8cg905zmy11cpnqnmwthlq3snnp2cr.JPG,100% хлопок,5S-688WT-0209-15,Синий,269157.0,Полуприлегающая,,,,,,"Название: Синий кардиган из хлопка. Описание: Кардиган KANZLER темно-синий с вертикальными бежевыми полосами. Материал: 100% хлопок. Конструкция: отложной воротник, застежка на пуговицы. Силуэт прямой.. Атрибуты: состав: 100% хлопок; цвет: Синий; степень облегания: Полуприлегающая.","Кардиган KANZLER темно-синий с вертикальными бежевыми полосами. Материал: 100% хлопок. Конструкция: отложной воротник, застежка на пуговицы. Силуэт прямой."
https://kanzler-style.ru/product/trusy-r269143/,Серые боксеры,1 290,,,https://cdn.kanzler-style.ru/upload/resize_cache/iblock/968/1063_1598_2/l55hxyp9bk9n3irvku0c2lgaxl2dm25e.JPG,"90% модал,
10% спандекс",5S-B39WT-0103-05,Серый,269143.0,,,,,,,"Название: Серые боксеры. Атрибуты: состав: 90% модал, 10% спандекс; цвет: Серый.",
https://kanzler-style.ru/product/tolstovka-r270461/,Толстовка Limited edition,10 990,14 990,"Толстовка KANZLER глубокого синего цвета из премиальной коллекции Limited Edition — это интерпретация привычной спортивной классики и современного городского стиля, которая создана для тех, кто ценит оригинальный лаконичный дизайн без лишней вычурности. Спереди модель выглядит как традиционная универсальная толстовка: аккуратный круглый вырез горловины и лаконичный крой без лишних акцентов. Спинка с кокеткой и притачным поясом с декоративными патами на пуговицах отсылают к силуэту джинсовой куртки. Такое сочетание создаёт выразительный контраст и подчёркивает уникальность вещи. Толстовка сшита из разных по фактуре и составу смесовых тканей. Перед — плотный эластичный трикотаж, спинка — прочный гладкий материал.",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/127/1063_1598_2/esn0lusstw6hclf9ufr69zkgjkxbzisr.jpg,"ткань верха 1: 78% полиэстер,
18% вискоза,
4% спандекс,
ткань верха 2:  52% полиэстер,
48% хлопок",5A-306WT-2333-15,Синий,270461.0,Полуприлегающая,,,,,,"Название: Толстовка Limited edition. Описание: Толстовка KANZLER Limited Edition глубокого синего цвета. Передняя часть — плотный эластичный трикотаж, спинка — прочный гладкий материал. Круглый вырез горловины, лаконичный крой. Спинка с кокеткой и притачным поясом с декоративными патами на пуговицах.. Атрибуты: состав: ткань верха 1: 78% полиэстер, 18% вискоза, 4% спандекс, ткань верха 2: 52% полиэстер, 48% хлопок; цвет: Синий; степень облегания: Полуприлегающая.","Толстовка KANZLER Limited Edition глубокого синего цвета. Передняя часть — плотный эластичный трикотаж, спинка — прочный гладкий материал. Круглый вырез горловины, лаконичный крой. Спинка с кокеткой и притачным поясом с декоративными патами на пуговицах."
